401,Q0,FBIS4-9582,1,13.814581,plt8ah2
401,Q0,FT932-10861,2,13.342205,plt8ah2
401,Q0,FBIS4-18182,3,12.389992,plt8ah2
401,Q0,FBIS3-9104,4,12.071641,plt8ah2
401,Q0,FT941-15167,5,11.571873,plt8ah2
401,Q0,FR940719-0-00032,6,11.167719,plt8ah2
401,Q0,FBIS4-17708,7,11.035489,plt8ah2
401,Q0,FBIS4-62200,8,11.00836,plt8ah2
401,Q0,FT944-11506,9,10.775352,plt8ah2
401,Q0,FBIS4-55036,10,10.762938,plt8ah2
401,Q0,LA110690-0075,11,10.734178,plt8ah2
401,Q0,FBIS4-23811,12,10.671576,plt8ah2
401,Q0,FBIS4-31704,13,10.66815,plt8ah2
401,Q0,FBIS3-18684,14,10.650906,plt8ah2
401,Q0,FT924-3751,15,10.648108,plt8ah2
401,Q0,FT922-6294,16,10.594097,plt8ah2
401,Q0,FBIS3-38677,17,10.569047,plt8ah2
401,Q0,FT934-15047,18,10.550145,plt8ah2
401,Q0,FBIS3-4201,19,10.520539,plt8ah2
401,Q0,FBIS3-61307,20,10.445339,plt8ah2
401,Q0,FBIS3-8767,21,10.405369,plt8ah2
401,Q0,FBIS3-59436,22,10.403946,plt8ah2
401,Q0,FBIS3-49468,23,10.377011,plt8ah2
401,Q0,FBIS3-39117,24,10.362009,plt8ah2
401,Q0,FBIS3-40017,25,10.355764,plt8ah2
401,Q0,LA121190-0075,26,10.340939,plt8ah2
401,Q0,FT941-2903,27,10.299142,plt8ah2
401,Q0,FBIS4-64139,28,10.288607,plt8ah2
401,Q0,FT933-10979,29,10.287658,plt8ah2
401,Q0,FBIS4-44443,30,10.245426,plt8ah2
401,Q0,LA100289-0059,31,10.243089,plt8ah2
401,Q0,FBIS4-9057,32,10.186388,plt8ah2
401,Q0,FT942-16048,33,10.172659,plt8ah2
401,Q0,FR940328-2-00119,34,10.145764,plt8ah2
401,Q0,FBIS3-19951,35,10.114906,plt8ah2
401,Q0,FBIS3-18916,36,10.094028,plt8ah2
401,Q0,FBIS4-9157,37,10.018311,plt8ah2
401,Q0,FBIS4-9438,38,10.018311,plt8ah2
401,Q0,FBIS4-40881,39,9.988359,plt8ah2
401,Q0,FT924-7265,40,9.971333,plt8ah2
401,Q0,LA081989-0049,41,9.958489,plt8ah2
401,Q0,FBIS3-30642,42,9.917041,plt8ah2
401,Q0,FT921-13792,43,9.905903,plt8ah2
401,Q0,FBIS4-37190,44,9.881617,plt8ah2
401,Q0,FT941-5413,45,9.847013,plt8ah2
401,Q0,FBIS3-20098,46,9.844243,plt8ah2
401,Q0,FT943-15609,47,9.814474,plt8ah2
401,Q0,FBIS4-31715,48,9.800135,plt8ah2
401,Q0,FBIS4-68653,49,9.787531,plt8ah2
401,Q0,FBIS4-64863,50,9.763661,plt8ah2
401,Q0,FBIS3-24149,51,9.76226,plt8ah2
401,Q0,LA060389-0035,52,9.736091,plt8ah2
401,Q0,FBIS3-18833,53,9.733773,plt8ah2
401,Q0,FR941013-2-00161,54,9.671596,plt8ah2
401,Q0,FT932-10867,55,9.669579,plt8ah2
401,Q0,FBIS3-18442,56,9.652215,plt8ah2
401,Q0,FBIS3-25436,57,9.644988,plt8ah2
401,Q0,FBIS3-5584,58,9.634294,plt8ah2
401,Q0,LA101689-0009,59,9.618961,plt8ah2
401,Q0,FBIS4-7690,60,9.607685,plt8ah2
401,Q0,LA061790-0128,61,9.604967,plt8ah2
401,Q0,LA091490-0080,62,9.575602,plt8ah2
401,Q0,FBIS4-9504,63,9.523074,plt8ah2
401,Q0,FBIS3-17087,64,9.511269,plt8ah2
401,Q0,FT932-8398,65,9.504479,plt8ah2
401,Q0,FT942-6335,66,9.490497,plt8ah2
401,Q0,FBIS3-18651,67,9.480207,plt8ah2
401,Q0,FBIS3-42766,68,9.47309,plt8ah2
401,Q0,LA042789-0185,69,9.444466,plt8ah2
401,Q0,FBIS4-25615,70,9.43755,plt8ah2
401,Q0,FT923-12651,71,9.43024,plt8ah2
401,Q0,FBIS3-31751,72,9.421445,plt8ah2
401,Q0,FT931-16878,73,9.421378,plt8ah2
401,Q0,FBIS3-38390,74,9.418553,plt8ah2
401,Q0,FBIS3-39406,75,9.398521,plt8ah2
401,Q0,FBIS3-31659,76,9.357635,plt8ah2
401,Q0,FBIS4-32713,77,9.349593,plt8ah2
401,Q0,FBIS3-17077,78,9.336081,plt8ah2
401,Q0,FBIS3-59212,79,9.314485,plt8ah2
401,Q0,LA011389-0015,80,9.313688,plt8ah2
401,Q0,LA050290-0108,81,9.300221,plt8ah2
401,Q0,FBIS3-61296,82,9.298138,plt8ah2
401,Q0,FBIS4-46959,83,9.290806,plt8ah2
401,Q0,FT934-12728,84,9.271981,plt8ah2
401,Q0,FBIS3-19042,85,9.268315,plt8ah2
401,Q0,LA061290-0074,86,9.267179,plt8ah2
401,Q0,FBIS3-18364,87,9.242941,plt8ah2
401,Q0,FBIS3-17595,88,9.236454,plt8ah2
401,Q0,FBIS4-68774,89,9.21513,plt8ah2
401,Q0,FBIS3-38668,90,9.208944,plt8ah2
401,Q0,FBIS4-31745,91,9.195131,plt8ah2
401,Q0,FT944-8162,92,9.19342,plt8ah2
401,Q0,LA070690-0008,93,9.188818,plt8ah2
401,Q0,FBIS3-42872,94,9.182826,plt8ah2
401,Q0,FBIS4-35788,95,9.167326,plt8ah2
401,Q0,LA110990-0013,96,9.165046,plt8ah2
401,Q0,FBIS3-59042,97,9.161497,plt8ah2
401,Q0,FBIS4-18659,98,9.158119,plt8ah2
401,Q0,FBIS3-19459,99,9.14597,plt8ah2
401,Q0,LA052590-0090,100,9.136044,plt8ah2
401,Q0,FBIS4-19524,101,9.132959,plt8ah2
401,Q0,FR940627-2-00035,102,9.121208,plt8ah2
401,Q0,FT943-4556,103,9.120044,plt8ah2
401,Q0,LA051189-0006,104,9.113758,plt8ah2
401,Q0,FT942-995,105,9.088878,plt8ah2
401,Q0,LA101389-0166,106,9.079257,plt8ah2
401,Q0,FT942-15368,107,9.077749,plt8ah2
401,Q0,FT924-655,108,9.074903,plt8ah2
401,Q0,LA103090-0140,109,9.070023,plt8ah2
401,Q0,FBIS3-19290,110,9.069395,plt8ah2
401,Q0,FR940817-2-00236,111,9.056784,plt8ah2
401,Q0,FT924-15719,112,9.052445,plt8ah2
401,Q0,FBIS3-24332,113,9.032074,plt8ah2
401,Q0,LA050389-0018,114,9.029449,plt8ah2
401,Q0,FBIS4-46954,115,9.017722,plt8ah2
401,Q0,LA123089-0101,116,8.98545,plt8ah2
401,Q0,LA061590-0052,117,8.983822,plt8ah2
401,Q0,FT941-3579,118,8.981341,plt8ah2
401,Q0,FBIS3-39506,119,8.977587,plt8ah2
401,Q0,LA022490-0167,120,8.971661,plt8ah2
401,Q0,FT944-8200,121,8.969376,plt8ah2
401,Q0,FT943-12593,122,8.964528,plt8ah2
401,Q0,FBIS3-19645,123,8.963862,plt8ah2
401,Q0,LA121789-0234,124,8.958409,plt8ah2
401,Q0,LA121990-0115,125,8.945126,plt8ah2
401,Q0,FBIS3-39216,126,8.938324,plt8ah2
401,Q0,FBIS3-31314,127,8.935071,plt8ah2
401,Q0,FBIS4-31541,128,8.908804,plt8ah2
401,Q0,FBIS3-40394,129,8.898749,plt8ah2
401,Q0,FBIS4-36345,130,8.888886,plt8ah2
401,Q0,LA092489-0039,131,8.883625,plt8ah2
401,Q0,LA100590-0009,132,8.869814,plt8ah2
401,Q0,FBIS4-31747,133,8.862015,plt8ah2
401,Q0,LA031289-0089,134,8.861049,plt8ah2
401,Q0,FT943-14463,135,8.852574,plt8ah2
401,Q0,LA092790-0028,136,8.831681,plt8ah2
401,Q0,FBIS4-42224,137,8.830296,plt8ah2
401,Q0,FBIS3-19756,138,8.830238,plt8ah2
401,Q0,FR940616-2-00113,139,8.819216,plt8ah2
401,Q0,FBIS4-57157,140,8.815737,plt8ah2
401,Q0,FT911-1796,141,8.814787,plt8ah2
401,Q0,FBIS3-19702,142,8.813832,plt8ah2
401,Q0,FBIS3-20178,143,8.808924,plt8ah2
401,Q0,FBIS3-31672,144,8.803087,plt8ah2
401,Q0,LA012090-0085,145,8.776056,plt8ah2
401,Q0,FT942-13008,146,8.772401,plt8ah2
401,Q0,FBIS3-11521,147,8.767793,plt8ah2
401,Q0,FT933-3792,148,8.755965,plt8ah2
401,Q0,FBIS3-8720,149,8.731883,plt8ah2
401,Q0,FBIS4-30735,150,8.729047,plt8ah2
401,Q0,FBIS3-50100,151,8.724112,plt8ah2
401,Q0,FBIS4-7857,152,8.717882,plt8ah2
401,Q0,LA050789-0068,153,8.70452,plt8ah2
401,Q0,FBIS3-8571,154,8.695051,plt8ah2
401,Q0,FT934-2640,155,8.682988,plt8ah2
401,Q0,FT924-4847,156,8.682669,plt8ah2
401,Q0,FBIS3-50297,157,8.677093,plt8ah2
401,Q0,LA090690-0117,158,8.673192,plt8ah2
401,Q0,LA121690-0207,159,8.669507,plt8ah2
401,Q0,FBIS3-58286,160,8.66947,plt8ah2
401,Q0,FBIS3-19829,161,8.66328,plt8ah2
401,Q0,LA021389-0087,162,8.648944,plt8ah2
401,Q0,FR940425-2-00069,163,8.637396,plt8ah2
401,Q0,FBIS4-8580,164,8.624256,plt8ah2
401,Q0,FBIS4-9354,165,8.623883,plt8ah2
401,Q0,FBIS4-16643,166,8.622817,plt8ah2
401,Q0,LA012190-0117,167,8.620528,plt8ah2
401,Q0,FT932-13416,168,8.607938,plt8ah2
401,Q0,FBIS3-39115,169,8.603199,plt8ah2
401,Q0,LA121690-0108,170,8.598579,plt8ah2
401,Q0,FBIS3-50264,171,8.566818,plt8ah2
401,Q0,FBIS4-28714,172,8.56646,plt8ah2
401,Q0,FBIS4-31925,173,8.559378,plt8ah2
401,Q0,LA050390-0169,174,8.547688,plt8ah2
401,Q0,FBIS3-55922,175,8.546513,plt8ah2
401,Q0,LA041689-0061,176,8.540316,plt8ah2
401,Q0,FBIS4-62151,177,8.532338,plt8ah2
401,Q0,LA022689-0236,178,8.51672,plt8ah2
401,Q0,FBIS4-32758,179,8.506378,plt8ah2
401,Q0,FBIS4-32499,180,8.498211,plt8ah2
401,Q0,FBIS3-31164,181,8.488854,plt8ah2
401,Q0,FBIS3-50017,182,8.471533,plt8ah2
401,Q0,FBIS3-19881,183,8.46497,plt8ah2
401,Q0,FBIS3-51651,184,8.463989,plt8ah2
401,Q0,FBIS3-7981,185,8.462103,plt8ah2
401,Q0,LA021389-0004,186,8.449659,plt8ah2
401,Q0,FBIS4-55784,187,8.44422,plt8ah2
401,Q0,LA032590-0082,188,8.435553,plt8ah2
401,Q0,FBIS3-19893,189,8.430875,plt8ah2
401,Q0,FBIS4-32276,190,8.418253,plt8ah2
401,Q0,FBIS4-66312,191,8.417021,plt8ah2
401,Q0,LA031889-0009,192,8.414807,plt8ah2
401,Q0,FBIS4-54799,193,8.413917,plt8ah2
401,Q0,FT942-15501,194,8.409343,plt8ah2
401,Q0,FBIS3-20852,195,8.407092,plt8ah2
401,Q0,FBIS3-30898,196,8.403069,plt8ah2
401,Q0,FBIS4-68349,197,8.384337,plt8ah2
401,Q0,FBIS4-43420,198,8.371824,plt8ah2
401,Q0,FT933-6685,199,8.370978,plt8ah2
401,Q0,FT924-1760,200,8.370153,plt8ah2
401,Q0,FT932-2644,201,8.370027,plt8ah2
401,Q0,FT944-6574,202,8.365282,plt8ah2
401,Q0,FT943-2087,203,8.365143,plt8ah2
401,Q0,FT934-13419,204,8.361568,plt8ah2
401,Q0,LA121890-0117,205,8.35474,plt8ah2
401,Q0,FBIS4-66458,206,8.344428,plt8ah2
401,Q0,LA091190-0010,207,8.33489,plt8ah2
401,Q0,FT924-3349,208,8.32984,plt8ah2
401,Q0,FBIS4-19983,209,8.328662,plt8ah2
401,Q0,FBIS3-59499,210,8.328342,plt8ah2
401,Q0,FT942-16369,211,8.327843,plt8ah2
401,Q0,LA092889-0105,212,8.327764,plt8ah2
401,Q0,FT941-3268,213,8.326555,plt8ah2
401,Q0,FBIS4-42879,214,8.320501,plt8ah2
401,Q0,FBIS4-56108,215,8.317327,plt8ah2
401,Q0,FT931-16840,216,8.316979,plt8ah2
