401,Q0,FBIS4-18182,1,3.59032,ok8amxc
401,Q0,FBIS3-18916,2,3.44936,ok8amxc
401,Q0,FBIS3-18833,3,3.40886,ok8amxc
401,Q0,FBIS3-39117,4,3.25332,ok8amxc
401,Q0,FBIS3-17077,5,3.1543,ok8amxc
401,Q0,FBIS3-18684,6,3.14671,ok8amxc
401,Q0,FBIS3-19645,7,3.14003,ok8amxc
401,Q0,FBIS3-9104,8,3.07991,ok8amxc
401,Q0,FBIS3-59436,9,2.79537,ok8amxc
401,Q0,FT933-3792,10,2.76485,ok8amxc
401,Q0,FBIS3-59042,11,2.76103,ok8amxc
401,Q0,FBIS3-19459,12,2.75723,ok8amxc
401,Q0,FT932-10861,13,2.75426,ok8amxc
401,Q0,FBIS3-19290,14,2.75188,ok8amxc
401,Q0,FBIS4-66148,15,2.73777,ok8amxc
401,Q0,FBIS4-54799,16,2.67547,ok8amxc
401,Q0,FBIS3-19881,17,2.63633,ok8amxc
401,Q0,LA032590-0082,18,2.62733,ok8amxc
401,Q0,FBIS3-15535,19,2.60922,ok8amxc
401,Q0,FBIS3-19403,20,2.597,ok8amxc
401,Q0,FT941-230,21,2.58315,ok8amxc
401,Q0,FBIS4-65928,22,2.56994,ok8amxc
401,Q0,FT911-1796,23,2.56979,ok8amxc
401,Q0,FBIS3-35592,24,2.56639,ok8amxc
401,Q0,FT941-4506,25,2.55795,ok8amxc
401,Q0,FBIS3-58829,26,2.55774,ok8amxc
401,Q0,FBIS3-19893,27,2.55029,ok8amxc
401,Q0,FBIS3-31659,28,2.54013,ok8amxc
401,Q0,FBIS4-18223,29,2.50892,ok8amxc
401,Q0,LA110690-0075,30,2.49728,ok8amxc
401,Q0,FBIS3-19702,31,2.49044,ok8amxc
401,Q0,FBIS3-55125,32,2.47786,ok8amxc
401,Q0,FBIS3-27159,33,2.47742,ok8amxc
401,Q0,FBIS4-68649,34,2.46704,ok8amxc
401,Q0,FBIS4-18372,35,2.4632,ok8amxc
401,Q0,FBIS4-15890,36,2.45004,ok8amxc
401,Q0,FBIS3-18361,37,2.44719,ok8amxc
401,Q0,FBIS4-65998,38,2.44061,ok8amxc
401,Q0,FBIS3-19302,39,2.43696,ok8amxc
401,Q0,FBIS3-19103,40,2.43543,ok8amxc
401,Q0,FT941-15167,41,2.43468,ok8amxc
401,Q0,FBIS3-59212,42,2.43041,ok8amxc
401,Q0,FT941-3268,43,2.42918,ok8amxc
401,Q0,FBIS3-58776,44,2.42659,ok8amxc
401,Q0,FBIS3-8502,45,2.42276,ok8amxc
401,Q0,FBIS3-59415,46,2.41014,ok8amxc
401,Q0,FBIS3-19487,47,2.40659,ok8amxc
401,Q0,FBIS3-19577,48,2.40228,ok8amxc
401,Q0,LA060389-0035,49,2.39693,ok8amxc
401,Q0,FBIS4-18659,50,2.38193,ok8amxc
401,Q0,FBIS3-20275,51,2.38148,ok8amxc
401,Q0,FBIS4-55313,52,2.37721,ok8amxc
401,Q0,FBIS3-20182,53,2.37003,ok8amxc
401,Q0,FBIS3-49022,54,2.36865,ok8amxc
401,Q0,FBIS4-43851,55,2.36181,ok8amxc
401,Q0,FBIS3-15829,56,2.36033,ok8amxc
401,Q0,FT943-2173,57,2.35917,ok8amxc
401,Q0,FBIS3-30469,58,2.35576,ok8amxc
401,Q0,FT944-8635,59,2.35476,ok8amxc
401,Q0,FBIS3-58943,60,2.35124,ok8amxc
401,Q0,FT924-107,61,2.34775,ok8amxc
401,Q0,FBIS4-65984,62,2.34701,ok8amxc
401,Q0,FBIS4-55980,63,2.34685,ok8amxc
401,Q0,FT941-1403,64,2.34153,ok8amxc
401,Q0,FBIS4-64659,65,2.33674,ok8amxc
401,Q0,FBIS3-18431,66,2.33632,ok8amxc
401,Q0,FBIS4-15509,67,2.33471,ok8amxc
401,Q0,FT942-16369,68,2.33156,ok8amxc
401,Q0,FT941-1648,69,2.32981,ok8amxc
401,Q0,FBIS3-35803,70,2.3271,ok8amxc
401,Q0,FBIS4-18101,71,2.32651,ok8amxc
401,Q0,FBIS4-22567,72,2.3238,ok8amxc
401,Q0,FBIS4-30880,73,2.3171,ok8amxc
401,Q0,FBIS3-20098,74,2.31587,ok8amxc
401,Q0,FBIS3-18109,75,2.31318,ok8amxc
401,Q0,FBIS3-20090,76,2.31251,ok8amxc
401,Q0,FT924-3751,77,2.31007,ok8amxc
401,Q0,LA122889-0111,78,2.30895,ok8amxc
401,Q0,FBIS4-65345,79,2.30869,ok8amxc
401,Q0,FBIS4-55036,80,2.30389,ok8amxc
401,Q0,FBIS4-65491,81,2.29629,ok8amxc
401,Q0,FBIS4-56108,82,2.2936,ok8amxc
401,Q0,LA070989-0055,83,2.29196,ok8amxc
401,Q0,FBIS3-59213,84,2.29162,ok8amxc
401,Q0,FBIS4-9157,85,2.28709,ok8amxc
401,Q0,FBIS4-9438,86,2.28709,ok8amxc
401,Q0,LA050789-0068,87,2.28497,ok8amxc
401,Q0,FBIS3-39115,88,2.27912,ok8amxc
401,Q0,FBIS3-4201,89,2.2783,ok8amxc
401,Q0,FBIS3-58286,90,2.26969,ok8amxc
401,Q0,FBIS3-19884,91,2.26956,ok8amxc
401,Q0,FBIS3-19212,92,2.26932,ok8amxc
401,Q0,FBIS4-7690,93,2.26883,ok8amxc
401,Q0,FBIS4-46959,94,2.26474,ok8amxc
401,Q0,FBIS3-18320,95,2.26156,ok8amxc
401,Q0,FBIS3-19490,96,2.25705,ok8amxc
401,Q0,FBIS4-42218,97,2.24384,ok8amxc
401,Q0,FBIS3-17087,98,2.24332,ok8amxc
401,Q0,FBIS3-19640,99,2.24283,ok8amxc
401,Q0,FBIS3-17784,100,2.24241,ok8amxc
401,Q0,FBIS3-40017,101,2.2423,ok8amxc
401,Q0,FBIS3-18825,102,2.23864,ok8amxc
401,Q0,FT933-2163,103,2.23401,ok8amxc
401,Q0,FBIS3-19935,104,2.23394,ok8amxc
401,Q0,FBIS4-64568,105,2.22876,ok8amxc
401,Q0,FBIS3-36535,106,2.2255,ok8amxc
401,Q0,FBIS3-19829,107,2.22486,ok8amxc
401,Q0,LA031889-0009,108,2.22434,ok8amxc
401,Q0,FBIS3-39506,109,2.21718,ok8amxc
401,Q0,FT923-11069,110,2.21394,ok8amxc
401,Q0,FT942-828,111,2.21358,ok8amxc
401,Q0,FBIS3-20767,112,2.20974,ok8amxc
401,Q0,FBIS3-19080,113,2.20917,ok8amxc
401,Q0,FBIS3-30898,114,2.20899,ok8amxc
401,Q0,FBIS3-17036,115,2.20635,ok8amxc
401,Q0,FBIS3-19865,116,2.20592,ok8amxc
401,Q0,FT933-10979,117,2.20477,ok8amxc
401,Q0,FBIS4-64261,118,2.20469,ok8amxc
401,Q0,FT941-2087,119,2.20443,ok8amxc
401,Q0,FT941-3931,120,2.20394,ok8amxc
401,Q0,FBIS3-17157,121,2.20309,ok8amxc
401,Q0,FBIS3-58016,122,2.20285,ok8amxc
401,Q0,FBIS3-58046,123,2.20285,ok8amxc
401,Q0,FBIS3-38333,124,2.20283,ok8amxc
401,Q0,FBIS3-8767,125,2.20086,ok8amxc
401,Q0,FT944-8162,126,2.20084,ok8amxc
401,Q0,FBIS3-40014,127,2.1986,ok8amxc
401,Q0,FBIS4-32713,128,2.19832,ok8amxc
401,Q0,FT921-13792,129,2.19289,ok8amxc
401,Q0,FT943-8326,130,2.19146,ok8amxc
401,Q0,FT941-4789,131,2.19088,ok8amxc
401,Q0,FBIS3-19830,132,2.18989,ok8amxc
401,Q0,FBIS3-18832,133,2.18978,ok8amxc
401,Q0,FBIS3-20074,134,2.18911,ok8amxc
401,Q0,FT922-221,135,2.18813,ok8amxc
401,Q0,FT932-12882,136,2.1837,ok8amxc
401,Q0,FT922-3995,137,2.18358,ok8amxc
401,Q0,FT932-10867,138,2.18264,ok8amxc
401,Q0,FT941-4640,139,2.18262,ok8amxc
401,Q0,FBIS3-39926,140,2.18036,ok8amxc
401,Q0,FBIS4-43047,141,2.1796,ok8amxc
401,Q0,FBIS3-20078,142,2.17958,ok8amxc
401,Q0,FT924-4470,143,2.17878,ok8amxc
401,Q0,FBIS3-23147,144,2.17689,ok8amxc
401,Q0,FBIS3-55922,145,2.17627,ok8amxc
401,Q0,FBIS3-18926,146,2.17471,ok8amxc
401,Q0,FBIS3-18303,147,2.17397,ok8amxc
401,Q0,FBIS4-64139,148,2.17234,ok8amxc
401,Q0,FBIS3-17595,149,2.17075,ok8amxc
401,Q0,FBIS3-50310,150,2.1686,ok8amxc
401,Q0,FBIS4-9010,151,2.16715,ok8amxc
401,Q0,FBIS3-15420,152,2.16627,ok8amxc
401,Q0,FBIS3-17158,153,2.16474,ok8amxc
401,Q0,FBIS3-15696,154,2.16378,ok8amxc
401,Q0,LA123089-0101,155,2.16361,ok8amxc
401,Q0,FBIS4-17708,156,2.15928,ok8amxc
401,Q0,FBIS3-31751,157,2.1588,ok8amxc
401,Q0,FBIS3-19862,158,2.15878,ok8amxc
401,Q0,FBIS3-19037,159,2.1549,ok8amxc
401,Q0,FT924-10876,160,2.15376,ok8amxc
401,Q0,FBIS3-57289,161,2.15361,ok8amxc
401,Q0,FBIS3-20293,162,2.15266,ok8amxc
401,Q0,FBIS3-57999,163,2.15228,ok8amxc
401,Q0,FT921-4817,164,2.14705,ok8amxc
401,Q0,FBIS3-19831,165,2.1468,ok8amxc
401,Q0,FBIS3-58281,166,2.14616,ok8amxc
401,Q0,FBIS4-19303,167,2.14613,ok8amxc
401,Q0,FT911-225,168,2.14538,ok8amxc
401,Q0,FBIS4-9504,169,2.14519,ok8amxc
401,Q0,FBIS3-20335,170,2.14446,ok8amxc
401,Q0,FT922-10801,171,2.14401,ok8amxc
401,Q0,FT924-3663,172,2.14282,ok8amxc
401,Q0,FT922-10979,173,2.14062,ok8amxc
401,Q0,FT921-624,174,2.13827,ok8amxc
401,Q0,FBIS4-64410,175,2.13782,ok8amxc
401,Q0,FBIS3-19637,176,2.13659,ok8amxc
401,Q0,FBIS3-15310,177,2.13612,ok8amxc
401,Q0,FBIS4-63861,178,2.13573,ok8amxc
401,Q0,FBIS3-19667,179,2.13544,ok8amxc
401,Q0,FBIS3-19639,180,2.1347,ok8amxc
401,Q0,FBIS3-58033,181,2.13363,ok8amxc
401,Q0,FBIS3-58063,182,2.13363,ok8amxc
401,Q0,FBIS3-19488,183,2.13126,ok8amxc
401,Q0,FBIS3-15387,184,2.13084,ok8amxc
401,Q0,FBIS3-58097,185,2.12868,ok8amxc
401,Q0,FBIS4-31747,186,2.12855,ok8amxc
401,Q0,FT921-5052,187,2.12681,ok8amxc
401,Q0,FBIS3-18826,188,2.12656,ok8amxc
401,Q0,FBIS3-30235,189,2.12625,ok8amxc
401,Q0,FBIS4-63833,190,2.12294,ok8amxc
401,Q0,FT941-4767,191,2.12257,ok8amxc
401,Q0,FBIS3-31164,192,2.12218,ok8amxc
401,Q0,FBIS4-31288,193,2.12136,ok8amxc
401,Q0,FBIS3-23475,194,2.12053,ok8amxc
401,Q0,FBIS3-20329,195,2.11945,ok8amxc
401,Q0,FBIS4-19855,196,2.11824,ok8amxc
401,Q0,FBIS4-68880,197,2.11727,ok8amxc
401,Q0,FBIS3-19768,198,2.11718,ok8amxc
401,Q0,FBIS4-18760,199,2.11655,ok8amxc
401,Q0,FT934-2256,200,2.11526,ok8amxc
401,Q0,FBIS3-19466,201,2.11515,ok8amxc
401,Q0,FBIS4-31704,202,2.1139,ok8amxc
401,Q0,FBIS4-65149,203,2.11357,ok8amxc
401,Q0,FT924-11408,204,2.11357,ok8amxc
401,Q0,FBIS3-19391,205,2.11298,ok8amxc
401,Q0,FBIS3-38677,206,2.10963,ok8amxc
401,Q0,FBIS4-68653,207,2.10938,ok8amxc
401,Q0,FT942-7385,208,2.10923,ok8amxc
401,Q0,FBIS3-20325,209,2.10907,ok8amxc
401,Q0,FBIS3-19604,210,2.10868,ok8amxc
401,Q0,FT923-6219,211,2.10842,ok8amxc
401,Q0,FBIS4-65433,212,2.10709,ok8amxc
401,Q0,FT934-2558,213,2.10692,ok8amxc
401,Q0,FBIS3-39449,214,2.10613,ok8amxc
401,Q0,FT941-2903,215,2.10589,ok8amxc
401,Q0,FBIS3-17091,216,2.10566,ok8amxc
401,Q0,FBIS3-18383,217,2.10166,ok8amxc
401,Q0,FT943-5381,218,2.10079,ok8amxc
401,Q0,FT944-8200,219,2.10047,ok8amxc
401,Q0,FBIS4-8587,220,2.10025,ok8amxc
401,Q0,FBIS3-18598,221,2.09719,ok8amxc
401,Q0,FBIS3-19016,222,2.09684,ok8amxc
401,Q0,FBIS4-19244,223,2.09542,ok8amxc
401,Q0,FBIS3-18257,224,2.09386,ok8amxc
401,Q0,FBIS3-58096,225,2.09207,ok8amxc
401,Q0,FBIS3-18322,226,2.09195,ok8amxc
401,Q0,FBIS4-43514,227,2.09084,ok8amxc
401,Q0,FBIS3-39715,228,2.08944,ok8amxc
401,Q0,FBIS3-31475,229,2.08927,ok8amxc
401,Q0,FBIS3-19576,230,2.08716,ok8amxc
401,Q0,FT921-14370,231,2.08688,ok8amxc
401,Q0,FBIS4-19983,232,2.08648,ok8amxc
401,Q0,FT934-1230,233,2.08536,ok8amxc
401,Q0,FBIS4-19006,234,2.08466,ok8amxc
401,Q0,FBIS3-19879,235,2.08447,ok8amxc
401,Q0,FBIS3-59034,236,2.08359,ok8amxc
401,Q0,FBIS3-30413,237,2.08291,ok8amxc
401,Q0,FBIS3-61164,238,2.08257,ok8amxc
401,Q0,FT932-5884,239,2.08228,ok8amxc
401,Q0,FBIS3-58832,240,2.08215,ok8amxc
401,Q0,FBIS3-17460,241,2.08201,ok8amxc
401,Q0,FT932-8398,242,2.08081,ok8amxc
401,Q0,FBIS4-19739,243,2.08065,ok8amxc
401,Q0,FBIS3-49224,244,2.08046,ok8amxc
401,Q0,FR940825-2-00175,245,2.07951,ok8amxc
401,Q0,FBIS4-42768,246,2.07901,ok8amxc
401,Q0,FT922-14939,247,2.07859,ok8amxc
401,Q0,FBIS3-20259,248,2.0784,ok8amxc
401,Q0,FBIS3-58533,249,2.07829,ok8amxc
401,Q0,FBIS4-37190,250,2.07761,ok8amxc
401,Q0,FBIS4-64330,251,2.0776,ok8amxc
401,Q0,FBIS3-7901,252,2.07751,ok8amxc
401,Q0,FBIS3-57904,253,2.07322,ok8amxc
401,Q0,LA050389-0018,254,2.07215,ok8amxc
401,Q0,FT923-1931,255,2.07188,ok8amxc
401,Q0,FBIS4-42162,256,2.06986,ok8amxc
401,Q0,FBIS3-49618,257,2.06948,ok8amxc
401,Q0,FBIS3-19471,258,2.06902,ok8amxc
401,Q0,FBIS3-37791,259,2.0686,ok8amxc
401,Q0,FBIS3-38970,260,2.06851,ok8amxc
401,Q0,FBIS4-36921,261,2.06723,ok8amxc
401,Q0,FBIS3-38390,262,2.06596,ok8amxc
